job_id,title,role_family,company,location,state,remote,is_remote,posted_date,experience_level,salary_min,salary_max,salary_mid,skills,description
J20260205-02636,Associate Kafka AI Engineer (Web),ML/AI,ServiceNow,"San Jose, CA",CA,True,True,2026-01-07,Entry,109717,176126,142921,CI/CD|CSS|Data Modeling|ETL|Git|JavaScript|Machine Learning|OOP|REST APIs|SQL|System Design|TypeScript|Unit Testing,"We are hiring a Associate Kafka AI Engineer (Web) to build and scale production systems. Key technologies include CI/CD, CSS, Data Modeling, ETL, Git, JavaScript. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02637,Lead Python MLOps Engineer (APIs),ML/AI,ServiceNow,"Alpharetta, GA",GA,False,False,2026-01-29,Senior,123915,233455,178685,AWS|Docker|Experiment Tracking|FastAPI|Git|Kubernetes|MLOps|Model Monitoring|Observability|PostgreSQL|Python|REST APIs|System Design|Terraform|Unit Testing,"We are hiring a Lead Python MLOps Engineer (APIs) to build and scale production systems. Key technologies include AWS, Docker, Experiment Tracking, FastAPI, Git, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02638,AWS Data Scientist (ETL),ML/AI,Adobe,"Atlanta, GA",GA,True,True,2026-01-26,Mid,106813,206063,156438,Apache Airflow|BigQuery|Data Modeling|Data Warehousing|Docker|GCP|Kubernetes|MongoDB|Orchestration|PostgreSQL|Redis|SQL|Snowflake,"We are hiring a AWS Data Scientist (ETL) to build and scale production systems. Key technologies include Apache Airflow, BigQuery, Data Modeling, Data Warehousing, Docker, GCP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02639,Python Frontend Engineer (Product Analytics),Software/Platform,DoorDash,"San Francisco, CA",CA,False,False,2026-01-25,Mid,123480,178481,150980,AWS|Azure|Docker|FastAPI|Flask|Git|JavaScript|Kubernetes|MongoDB|MySQL|OOP|REST APIs|React|Redis|System Design|TypeScript,"We are hiring a Python Frontend Engineer (Product Analytics) to build and scale production systems. Key technologies include AWS, Azure, Docker, FastAPI, Flask, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02640,Senior AI Engineer (Cloud),ML/AI,Apple,"Boston, MA",MA,False,False,2026-01-20,Senior,177111,242183,209647,Deep Learning|Docker|Experiment Tracking|Feature Engineering|Infrastructure as Code|Kubernetes|MLOps|Machine Learning|Model Evaluation|SRE|TensorFlow,"We are hiring a Senior AI Engineer (Cloud) to build and scale production systems. Key technologies include Deep Learning, Docker, Experiment Tracking, Feature Engineering, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02641,Junior Frontend Engineer,Software/Platform,NVIDIA,"San Jose, CA",CA,True,True,2025-12-31,Entry,87085,140025,113555,CI/CD|CSS|Git|HTML|JavaScript|OOP|REST APIs|React|System Design|TypeScript|Unit Testing,"We are hiring a Junior Frontend Engineer to build and scale production systems. Key technologies include CI/CD, CSS, Git, HTML, JavaScript, OOP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02642,Lead Security Engineer (ML Platform),DevOps/SRE,Block,"Alpharetta, GA",GA,False,False,2026-01-10,Senior,138904,227688,183296,AWS|AppSec|Azure|Docker|GCP|IAM|Infrastructure as Code|Kubernetes|Network Security|OWASP|Observability|SRE|Terraform|Threat Modeling,"We are hiring a Lead Security Engineer (ML Platform) to build and scale production systems. Key technologies include AWS, AppSec, Azure, Docker, GCP, IAM. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02643,Associate Automation Engineer (Cloud),Software/Platform,Intuit,"Dallas, TX",TX,False,False,2026-02-04,Entry,99160,141175,120167,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a Associate Automation Engineer (Cloud) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02644,React QA Engineer,Software/Platform,Salesforce,"Boston, MA",MA,True,True,2026-01-10,Mid,95264,184155,139709,CI/CD|CSS|Git|HTML|JavaScript|OOP|REST APIs|React|System Design|TypeScript|Unit Testing,"We are hiring a React QA Engineer to build and scale production systems. Key technologies include CI/CD, CSS, Git, HTML, JavaScript, OOP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02645,Entry-Level LLM Machine Learning Engineer (Search),ML/AI,Shopify,"San Francisco, CA",CA,True,True,2026-01-31,Entry,103529,150611,127070,AWS|Azure|Docker|Experiment Tracking|Feature Engineering|GCP|Kubernetes|Model Evaluation|Model Monitoring|NLP|TensorFlow,"We are hiring a Entry-Level LLM Machine Learning Engineer (Search) to build and scale production systems. Key technologies include AWS, Azure, Docker, Experiment Tracking, Feature Engineering, GCP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02646,Senior Python Site Reliability Engineer (ML Platform),DevOps/SRE,Meta,"Dallas, TX",TX,True,True,2026-02-05,Senior,176861,228542,202701,AWS|Azure|GCP|Kubernetes|MongoDB|MySQL|Python|REST APIs|Terraform|Unit Testing,"We are hiring a Senior Python Site Reliability Engineer (ML Platform) to build and scale production systems. Key technologies include AWS, Azure, GCP, Kubernetes, MongoDB, MySQL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02647,Associate Java MLOps Engineer (Distributed Systems),ML/AI,IBM,"Austin, TX",TX,False,False,2026-02-01,Entry,118065,158186,138125,Azure|CI/CD|Docker|Git|JPA/Hibernate|Java|Kubernetes|MLOps|Maven/Gradle|Microservices|Observability|PostgreSQL|REST APIs|System Design,"We are hiring a Associate Java MLOps Engineer (Distributed Systems) to build and scale production systems. Key technologies include Azure, CI/CD, Docker, Git, JPA/Hibernate, Java. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02648,Entry-Level Spark Backend Engineer,Software/Platform,Netflix,"San Jose, CA",CA,False,False,2026-01-15,Entry,89748,148901,119324,AWS|Apache Spark|Azure|Data Modeling|Data Warehousing|Databricks|Docker|ETL|GCP|Kubernetes|PySpark|SQL,"We are hiring a Entry-Level Spark Backend Engineer to build and scale production systems. Key technologies include AWS, Apache Spark, Azure, Data Modeling, Data Warehousing, Databricks. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02649,Senior Spark Data Scientist (Distributed Systems),ML/AI,Capital One,"Atlanta, GA",GA,False,False,2026-02-05,Senior,163112,220069,191590,AWS|Apache Spark|Azure|Data Modeling|Data Warehousing|Databricks|Docker|ETL|GCP|Kubernetes|PySpark|SQL,"We are hiring a Senior Spark Data Scientist (Distributed Systems) to build and scale production systems. Key technologies include AWS, Apache Spark, Azure, Data Modeling, Data Warehousing, Databricks. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02650,AWS MLOps Engineer,ML/AI,Intuit,"Atlanta, GA",GA,False,False,2026-02-05,Mid,155551,198001,176776,AWS|Azure|Docker|Experiment Tracking|GCP|Infrastructure as Code|Kubernetes|MLOps|Model Monitoring|Observability|SRE|Terraform,"We are hiring a AWS MLOps Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, Experiment Tracking, GCP, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02651,Kafka Analytics Engineer (Streaming),Software/Platform,Shopify,"Denver, CO",CO,False,False,2025-12-31,Mid,137241,168395,152818,AWS|Apache Airflow|BigQuery|Data Modeling|Data Warehousing|Docker|ETL|GCP|Kafka|Kubernetes|MongoDB|MySQL|PostgreSQL|Redshift|SQL|Streaming Pipelines,"We are hiring a Kafka Analytics Engineer (Streaming) to build and scale production systems. Key technologies include AWS, Apache Airflow, BigQuery, Data Modeling, Data Warehousing, Docker. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02652,Lead QA Engineer (Streaming),Software/Platform,Block,"Austin, TX",TX,False,False,2026-01-18,Senior,112457,206488,159472,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Lead QA Engineer (Streaming) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02653,Site Reliability Engineer (Distributed Systems),DevOps/SRE,Airbnb,"Denver, CO",CO,False,False,2026-01-24,Mid,150116,197285,173700,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|MongoDB|MySQL|Observability|PostgreSQL|SRE|Terraform,"We are hiring a Site Reliability Engineer (Distributed Systems) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02654,Junior Kubernetes Machine Learning Engineer (Payments),ML/AI,Amazon,"Seattle, WA",WA,False,False,2025-12-31,Entry,101418,165869,133643,AWS|Azure|Deep Learning|Docker|Experiment Tracking|Feature Engineering|GCP|Kubernetes|MLOps|Machine Learning|Model Monitoring|TensorFlow,"We are hiring a Junior Kubernetes Machine Learning Engineer (Payments) to build and scale production systems. Key technologies include AWS, Azure, Deep Learning, Docker, Experiment Tracking, Feature Engineering. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02655,Lead Java Backend Engineer,Software/Platform,Oracle,"Seattle, WA",WA,True,True,2026-01-15,Senior,168427,203501,185964,AWS|CI/CD|Git|JPA/Hibernate|Java|Maven/Gradle|MongoDB|MySQL|Redis|Spring Boot,"We are hiring a Lead Java Backend Engineer to build and scale production systems. Key technologies include AWS, CI/CD, Git, JPA/Hibernate, Java, Maven/Gradle. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02656,Senior Data Engineer,Data,Twilio,"Atlanta, GA",GA,False,False,2025-12-26,Senior,169312,213569,191440,AWS|Apache Airflow|Azure|BigQuery|Data Warehousing|ETL|GCP|Kubernetes|MySQL|Orchestration|PostgreSQL|Redis|Redshift|SQL|Snowflake,"We are hiring a Senior Data Engineer to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, BigQuery, Data Warehousing, ETL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02657,Principal Computer Vision Frontend Engineer,Software/Platform,Oracle,"Seattle, WA",WA,False,False,2026-01-21,Staff,151198,225126,188162,CI/CD|CSS|Deep Learning|Experiment Tracking|Feature Engineering|HTML|JavaScript|MLOps|Machine Learning|Model Evaluation|Model Monitoring|OOP|OpenCV|PyTorch|System Design|TensorFlow|TypeScript|Unit Testing,"We are hiring a Principal Computer Vision Frontend Engineer to build and scale production systems. Key technologies include CI/CD, CSS, Deep Learning, Experiment Tracking, Feature Engineering, HTML. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02658,Lead Data Scientist (Security),ML/AI,Shopify,"Atlanta, GA",GA,True,True,2025-12-26,Senior,154514,227898,191206,AWS|AppSec|Azure|Docker|GCP|IAM|Infrastructure as Code|Kubernetes|OWASP|Observability|SRE|Terraform|Threat Modeling,"We are hiring a Lead Data Scientist (Security) to build and scale production systems. Key technologies include AWS, AppSec, Azure, Docker, GCP, IAM. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02659,Terraform Security Engineer (Observability),Security,Block,"Raleigh, NC",NC,True,True,2026-01-16,Mid,110626,201002,155814,AWS|AppSec|Azure|Docker|GCP|IAM|Infrastructure as Code|Kubernetes|Network Security|OWASP|Observability|SRE|Terraform|Threat Modeling,"We are hiring a Terraform Security Engineer (Observability) to build and scale production systems. Key technologies include AWS, AppSec, Azure, Docker, GCP, IAM. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02660,Senior Cloud Engineer (ML Platform),DevOps/SRE,Adobe,"Alpharetta, GA",GA,True,True,2026-01-28,Senior,118974,211247,165110,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a Senior Cloud Engineer (ML Platform) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02661,Lead AWS Analytics Engineer,Software/Platform,Salesforce,"Raleigh, NC",NC,False,False,2025-12-23,Senior,169317,211753,190535,AWS|Apache Airflow|Azure|Data Modeling|Data Warehousing|Docker|ETL|GCP|Kubernetes|MySQL|Orchestration|Redis|Snowflake,"We are hiring a Lead AWS Analytics Engineer to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, Data Modeling, Data Warehousing, Docker. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02662,Junior Node.js Cloud Engineer,Software/Platform,Apple,"Raleigh, NC",NC,True,True,2026-01-16,Entry,84432,136443,110437,AWS|CSS|Express.js|Git|HTML|Infrastructure as Code|JavaScript|Kubernetes|MongoDB|MySQL|Node.js|OOP|REST APIs|SRE,"We are hiring a Junior Node.js Cloud Engineer to build and scale production systems. Key technologies include AWS, CSS, Express.js, Git, HTML, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02663,Lead DevOps Engineer,DevOps/SRE,Snowflake,"Chicago, IL",IL,True,True,2026-02-01,Senior,126416,227361,176888,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|MongoDB|MySQL|Observability|PostgreSQL|Redis|SRE|Terraform,"We are hiring a Lead DevOps Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02664,Entry-Level Platform Engineer (Search),DevOps/SRE,Block,"Seattle, WA",WA,False,False,2026-01-19,Entry,86234,140452,113343,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|MongoDB|MySQL|Observability|PostgreSQL|Redis|SRE|Terraform,"We are hiring a Entry-Level Platform Engineer (Search) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-02665,Kafka Automation Engineer,Software/Platform,Apple,"San Francisco, CA",CA,True,True,2026-01-26,Mid,133771,166990,150380,AWS|Azure|Data Modeling|Data Warehousing|Docker|ETL|GCP|Kafka|Kubernetes|SQL|Streaming Pipelines,"We are hiring a Kafka Automation Engineer to build and scale production systems. Key technologies include AWS, Azure, Data Modeling, Data Warehousing, Docker, ETL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
